,LotArea,OverallQual,OverallCond,TotalBsmtSF,FullBath,HalfBath,BedroomAbvGr,TotRmsAbvGrd,Fireplaces,AboveMedianPrice
174,0.05195727873986305,0.5555555555555556,0.5,0.262847790507365,0.6666666666666666,0.0,0.375,0.41666666666666663,0.3333333333333333,1.0
175,0.0528874243380308,0.5555555555555556,0.75,0.19672667757774143,0.6666666666666666,0.0,0.5,0.41666666666666663,0.3333333333333333,1.0
176,0.04080020566033326,0.5555555555555556,0.5,0.188379705400982,0.6666666666666666,0.5,0.5,0.5,0.3333333333333333,1.0
177,0.05772511626819977,0.4444444444444445,0.5,0.172176759410802,0.6666666666666666,0.0,0.5,0.5,0.3333333333333333,1.0
178,0.07536048984552104,0.8888888888888888,0.5,0.3626841243862521,0.6666666666666666,0.0,0.125,0.5833333333333334,0.3333333333333333,1.0
179,0.0337469910491014,0.4444444444444445,0.625,0.1584288052373159,0.3333333333333333,0.0,0.25,0.24999999999999997,0.0,0.0
180,0.003818738460819369,0.5555555555555556,0.5,0.12373158756137481,0.6666666666666666,0.5,0.375,0.24999999999999997,0.3333333333333333,1.0
181,0.029390731262707706,0.6666666666666665,0.625,0.1297872340425532,0.3333333333333333,0.5,0.5,0.5833333333333334,0.3333333333333333,1.0
182,0.03627100423005913,0.4444444444444445,0.625,0.0,0.3333333333333333,0.0,0.375,0.41666666666666663,0.3333333333333333,0.0
183,0.04732992124144055,0.6666666666666665,0.5,0.22291325695581016,0.6666666666666666,0.5,0.375,0.33333333333333337,0.0,1.0
184,0.02868961649021945,0.4444444444444445,0.875,0.08248772504091653,0.3333333333333333,0.0,0.375,0.24999999999999997,0.0,0.0
185,0.10119423216247167,1.0,1.0,0.1811783960720131,0.6666666666666666,0.5,0.5,0.8333333333333334,0.6666666666666666,1.0
186,0.04041692958470635,0.6666666666666665,0.5,0.1944353518821604,0.6666666666666666,0.0,0.375,0.33333333333333337,0.0,1.0
187,0.04258103718245343,0.4444444444444445,0.75,0.10801963993453356,0.6666666666666666,0.5,0.375,0.5,0.0,0.0
188,0.02672649512725233,0.4444444444444445,0.5,0.1777414075286416,0.0,1.0,0.25,0.33333333333333337,0.6666666666666666,0.0
189,0.016934258804833017,0.7777777777777777,0.5,0.2607201309328969,0.3333333333333333,0.5,0.0,0.24999999999999997,0.3333333333333333,1.0
190,0.04332889293977424,0.7777777777777777,0.875,0.139607201309329,0.6666666666666666,0.5,0.375,0.6666666666666666,0.6666666666666666,1.0
191,0.028848535838650116,0.6666666666666665,1.0,0.11865793780687399,0.3333333333333333,0.5,0.5,0.41666666666666663,0.0,1.0
192,0.03607001799527916,0.6666666666666665,0.5,0.2342062193126023,0.6666666666666666,0.0,0.375,0.33333333333333337,0.0,1.0
193,0.0057117483465376605,0.6666666666666665,0.5,0.15875613747954176,0.6666666666666666,0.0,0.375,0.41666666666666663,0.0,0.0
194,0.027483699081539643,0.4444444444444445,0.75,0.14140752864157122,0.3333333333333333,0.0,0.375,0.24999999999999997,0.0,0.0
195,0.004580616513589941,0.5555555555555556,0.625,0.13993453355155483,0.6666666666666666,0.5,0.375,0.41666666666666663,0.3333333333333333,0.0
196,0.03793498329009792,0.6666666666666665,0.5,0.28248772504091657,0.6666666666666666,0.0,0.375,0.5,0.3333333333333333,1.0
197,0.11273458131762837,0.7777777777777777,0.375,0.2225859247135843,0.6666666666666666,0.0,0.5,0.5,0.3333333333333333,1.0
198,0.019724695599336275,0.5555555555555556,0.625,0.12356792144026188,0.3333333333333333,0.0,0.625,0.5,0.0,0.0
199,0.038752950524667554,0.7777777777777777,0.5,0.2803600654664485,0.6666666666666666,0.0,0.375,0.41666666666666663,0.3333333333333333,1.0
200,0.033868517609666034,0.3333333333333333,0.5,0.18346972176759413,0.6666666666666666,0.0,0.25,0.24999999999999997,0.0,0.0
201,0.041248919114725745,0.5555555555555556,0.625,0.19574468085106383,0.6666666666666666,0.0,0.375,0.33333333333333337,0.6666666666666666,1.0
